id,order_num,product_line,status
1559,10356,orthopedic supplies,Shipped
1560,10367,orthopedic supplies,Resolved
1561,10380,orthopedic supplies,Shipped
1562,10391,orthopedic supplies,Shipped
1563,10409,orthopedic supplies,Shipped
1564,10420,orthopedic supplies,In Process
1565,10107,cgm systems,Shipped
1566,10120,cgm systems,Shipped
1567,10134,cgm systems,Shipped
1568,10145,cgm systems,Shipped
1569,10158,cgm systems,Shipped
1570,10168,cgm systems,Shipped
1571,10180,cgm systems,Shipped
1572,10188,cgm systems,Shipped
1573,10201,cgm systems,Shipped
1574,10210,cgm systems,Shipped
1575,10223,cgm systems,Shipped
1576,10236,cgm systems,Shipped
1577,10250,cgm systems,Shipped
1578,10263,cgm systems,Shipped
1579,10275,cgm systems,Shipped
1580,10285,cgm systems,Shipped
1581,10297,cgm systems,Shipped
1582,10308,cgm systems,Shipped
1583,10318,cgm systems,Shipped
1584,10329,cgm systems,Shipped
1585,10340,cgm systems,Shipped
1586,10363,cgm systems,Shipped
1587,10375,cgm systems,Shipped
1588,10389,cgm systems,Shipped
1589,10402,cgm systems,Shipped
1590,10416,cgm systems,Shipped
1591,10105,wound care supplies,Shipped
1592,10117,wound care supplies,Shipped
1593,10129,wound care supplies,Shipped
1594,10142,wound care supplies,Shipped
1595,10153,wound care supplies,Shipped
1596,10167,wound care supplies,Cancelled
1597,10177,wound care supplies,Shipped
1598,10185,wound care supplies,Shipped
1599,10197,wound care supplies,Shipped
1600,10208,wound care supplies,Shipped
1601,10221,wound care supplies,Shipped
1602,10232,wound care supplies,Shipped
1603,10248,wound care supplies,Cancelled
1604,10261,wound care supplies,Shipped
1605,10273,wound care supplies,Shipped
1606,10283,wound care supplies,Shipped
1607,10293,wound care supplies,Shipped
1608,10306,wound care supplies,Shipped
1609,10315,wound care supplies,Shipped
1610,10326,wound care supplies,Shipped
1611,10337,wound care supplies,Shipped
1612,10350,wound care supplies,Shipped
1613,10372,wound care supplies,Shipped
1614,10384,wound care supplies,Shipped
1615,10396,wound care supplies,Shipped
1616,10414,wound care supplies,On Hold
1617,10101,orthopedic supplies,Shipped
1618,10110,orthopedic supplies,Shipped
1619,10124,orthopedic supplies,Shipped
1620,10149,orthopedic supplies,Shipped
1621,10162,orthopedic supplies,Shipped
1622,10173,orthopedic supplies,Shipped
1623,10182,orthopedic supplies,Shipped
1624,10193,orthopedic supplies,Shipped
1625,10205,orthopedic supplies,Shipped
1626,10214,orthopedic supplies,Shipped
1627,10227,orthopedic supplies,Shipped
1628,10244,orthopedic supplies,Shipped
1629,10255,orthopedic supplies,Shipped
1630,10280,orthopedic supplies,Shipped
1631,10289,orthopedic supplies,Shipped
1632,10304,orthopedic supplies,Shipped
1633,10312,orthopedic supplies,Shipped
1634,10322,orthopedic supplies,Shipped
1635,10332,orthopedic supplies,Shipped
1636,10345,orthopedic supplies,Shipped
1637,10356,orthopedic supplies,Shipped
1638,10367,orthopedic supplies,Resolved
1639,10380,orthopedic supplies,Shipped
1640,10391,orthopedic supplies,Shipped
1641,10421,orthopedic supplies,In Process
1642,10103,ostomy supplies,Shipped
1643,10114,ostomy supplies,Shipped
1644,10126,ostomy supplies,Shipped
1645,10140,ostomy supplies,Shipped
1646,10151,ostomy supplies,Shipped
1647,10165,ostomy supplies,Shipped
1648,10175,ostomy supplies,Shipped
1649,10184,ostomy supplies,Shipped
1650,10194,ostomy supplies,Shipped
1651,10207,ostomy supplies,Shipped
1652,10217,ostomy supplies,Shipped
1653,10229,ostomy supplies,Shipped
1654,10246,ostomy supplies,Shipped
1655,10259,ostomy supplies,Shipped
1656,10271,ostomy supplies,Shipped
1657,10281,ostomy supplies,Shipped
1658,10291,ostomy supplies,Shipped
1659,10305,ostomy supplies,Shipped
1660,10313,ostomy supplies,Shipped
1661,10324,ostomy supplies,Shipped
1662,10334,ostomy supplies,On Hold
1663,10348,ostomy supplies,Shipped
1664,10358,ostomy supplies,Shipped
1665,10371,ostomy supplies,Shipped
1666,10382,ostomy supplies,Shipped
1667,10412,ostomy supplies,Shipped
1668,10425,ostomy supplies,In Process
1669,10108,cgm systems,Shipped
1670,10121,cgm systems,Shipped
1671,10135,cgm systems,Shipped
1672,10145,cgm systems,Shipped
1673,10159,cgm systems,Shipped
1674,10169,cgm systems,Shipped
1675,10180,cgm systems,Shipped
1676,10190,cgm systems,Shipped
1677,10211,cgm systems,Shipped
1678,10224,cgm systems,Shipped
1679,10237,cgm systems,Shipped
1680,10252,cgm systems,Shipped
1681,10264,cgm systems,Shipped
1682,10276,cgm systems,Shipped
1683,10285,cgm systems,Shipped
1684,10299,cgm systems,Shipped
1685,10309,cgm systems,Shipped
1686,10319,cgm systems,Shipped
1687,10330,cgm systems,Shipped
1688,10341,cgm systems,Shipped
1689,10355,cgm systems,Shipped
1690,10363,cgm systems,Shipped
1691,10375,cgm systems,Shipped
1692,10390,cgm systems,Shipped
1693,10403,cgm systems,Shipped
1694,10110,wound care supplies,Shipped
1695,10124,wound care supplies,Shipped
1696,10148,wound care supplies,Shipped
1697,10161,wound care supplies,Shipped
1698,10172,wound care supplies,Shipped
1699,10182,wound care supplies,Shipped
1700,10192,wound care supplies,Shipped
1701,10204,wound care supplies,Shipped
1702,10212,wound care supplies,Shipped
1703,10227,wound care supplies,Shipped
1704,10241,wound care supplies,Shipped
1705,10267,wound care supplies,Shipped
1706,10279,wound care supplies,Shipped
1707,10288,wound care supplies,Shipped
1708,10302,wound care supplies,Shipped
1709,10311,wound care supplies,Shipped
1710,10321,wound care supplies,Shipped
1711,10332,wound care supplies,Shipped
1712,10346,wound care supplies,Shipped
1713,10368,wound care supplies,Shipped
1714,10380,wound care supplies,Shipped
1715,10407,wound care supplies,On Hold
1716,10420,wound care supplies,In Process
1717,10104,wound care supplies,Shipped
1718,10114,wound care supplies,Shipped
1719,10127,wound care supplies,Shipped
1720,10141,wound care supplies,Shipped
1721,10151,wound care supplies,Shipped
1722,10165,wound care supplies,Shipped
1723,10175,wound care supplies,Shipped
1724,10184,wound care supplies,Shipped
1725,10195,wound care supplies,Shipped
1726,10207,wound care supplies,Shipped
1727,10219,wound care supplies,Shipped
1728,10229,wound care supplies,Shipped
1729,10246,wound care supplies,Shipped
1730,10259,wound care supplies,Shipped
1731,10271,wound care supplies,Shipped
1732,10281,wound care supplies,Shipped
1733,10292,wound care supplies,Shipped
1734,10305,wound care supplies,Shipped
1735,10314,wound care supplies,Shipped
1736,10324,wound care supplies,Shipped
1737,10335,wound care supplies,Shipped
1738,10349,wound care supplies,Shipped
1739,10358,wound care supplies,Shipped
1740,10371,wound care supplies,Shipped
1741,10383,wound care supplies,Shipped
1742,10394,wound care supplies,Shipped
1743,10412,wound care supplies,Shipped
1744,10425,wound care supplies,In Process
1745,10106,diabetes testing kit,Shipped
1746,10119,diabetes testing kit,Shipped
1747,10131,diabetes testing kit,Shipped
1748,10143,diabetes testing kit,Shipped
1749,10155,diabetes testing kit,Shipped
1750,10167,diabetes testing kit,Cancelled
1751,10178,diabetes testing kit,Shipped
1752,10186,diabetes testing kit,Shipped
1753,10198,diabetes testing kit,Shipped
1754,10209,diabetes testing kit,Shipped
1755,10222,diabetes testing kit,Shipped
1756,10249,diabetes testing kit,Shipped
1757,10262,diabetes testing kit,Cancelled
1758,10274,diabetes testing kit,Shipped
1759,10284,diabetes testing kit,Shipped
1760,10296,diabetes testing kit,Shipped
1761,10307,diabetes testing kit,Shipped
1762,10316,diabetes testing kit,Shipped
1763,10328,diabetes testing kit,Shipped
1764,10339,diabetes testing kit,Shipped
1765,10351,diabetes testing kit,Shipped
1766,10373,diabetes testing kit,Shipped
1767,10386,diabetes testing kit,Resolved
1768,10398,diabetes testing kit,Shipped
1769,10400,diabetes testing kit,Shipped
1770,10415,diabetes testing kit,Disputed
1771,10110,wound care supplies,Shipped
1772,10124,wound care supplies,Shipped
1773,10148,wound care supplies,Shipped
1774,10161,wound care supplies,Shipped
1775,10173,wound care supplies,Shipped
1776,10182,wound care supplies,Shipped
1777,10192,wound care supplies,Shipped
1778,10204,wound care supplies,Shipped
1779,10213,wound care supplies,Shipped
1780,10227,wound care supplies,Shipped
1781,10241,wound care supplies,Shipped
1782,10267,wound care supplies,Shipped
1783,10279,wound care supplies,Shipped
1784,10288,wound care supplies,Shipped
1785,10302,wound care supplies,Shipped
1786,10311,wound care supplies,Shipped
1787,10332,wound care supplies,Shipped
1788,10346,wound care supplies,Shipped
1789,10368,wound care supplies,Shipped
1790,10380,wound care supplies,Shipped
1791,10407,wound care supplies,On Hold
1792,10420,wound care supplies,In Process
1793,10109,wound care supplies,Shipped
1794,10122,wound care supplies,Shipped
1795,10135,wound care supplies,Shipped
1796,10147,wound care supplies,Shipped
1797,10160,wound care supplies,Shipped
1798,10171,wound care supplies,Shipped
1799,10181,wound care supplies,Shipped
1800,10192,wound care supplies,Shipped
1801,10203,wound care supplies,Shipped
1802,10212,wound care supplies,Shipped
1803,10225,wound care supplies,Shipped
1804,10239,wound care supplies,Shipped
1805,10253,wound care supplies,Cancelled
1806,10266,wound care supplies,Shipped
1807,10278,wound care supplies,Shipped
1808,10287,wound care supplies,Shipped
1809,10301,wound care supplies,Shipped
1810,10310,wound care supplies,Shipped
1811,10321,wound care supplies,Shipped
1812,10331,wound care supplies,Shipped
1813,10342,wound care supplies,Shipped
1814,10355,wound care supplies,Shipped
1815,10367,wound care supplies,Resolved
1816,10378,wound care supplies,Shipped
1817,10390,wound care supplies,Shipped
1818,10405,wound care supplies,Shipped
1819,10419,wound care supplies,Shipped
1820,10105,orthopedic supplies,Shipped
1821,10119,orthopedic supplies,Shipped
1822,10129,orthopedic supplies,Shipped
1823,10142,orthopedic supplies,Shipped
1824,10154,orthopedic supplies,Shipped
1825,10167,orthopedic supplies,Cancelled
1826,10177,orthopedic supplies,Shipped
1827,10185,orthopedic supplies,Shipped
1828,10197,orthopedic supplies,Shipped
1829,10208,orthopedic supplies,Shipped
1830,10222,orthopedic supplies,Shipped
1831,10233,orthopedic supplies,Shipped
1832,10248,orthopedic supplies,Cancelled
1833,10261,orthopedic supplies,Shipped
1834,10273,orthopedic supplies,Shipped
1835,10283,orthopedic supplies,Shipped
1836,10295,orthopedic supplies,Shipped
1837,10306,orthopedic supplies,Shipped
1838,10315,orthopedic supplies,Shipped
1839,10326,orthopedic supplies,Shipped
1840,10339,orthopedic supplies,Shipped
1841,10350,orthopedic supplies,Shipped
1842,10373,orthopedic supplies,Shipped
1843,10384,orthopedic supplies,Shipped
1844,10396,orthopedic supplies,Shipped
1845,10414,orthopedic supplies,On Hold
1846,10110,wound care supplies,Shipped
1847,10124,wound care supplies,Shipped
1848,10148,wound care supplies,Shipped
1849,10161,wound care supplies,Shipped
1850,10172,wound care supplies,Shipped
1851,10182,wound care supplies,Shipped
1852,10192,wound care supplies,Shipped
1853,10204,wound care supplies,Shipped
1854,10212,wound care supplies,Shipped
1855,10227,wound care supplies,Shipped
1856,10241,wound care supplies,Shipped
1857,10267,wound care supplies,Shipped
1858,10279,wound care supplies,Shipped
1859,10288,wound care supplies,Shipped
1860,10302,wound care supplies,Shipped
1861,10311,wound care supplies,Shipped
1862,10321,wound care supplies,Shipped
1863,10332,wound care supplies,Shipped
1864,10346,wound care supplies,Shipped
1865,10368,wound care supplies,Shipped
1866,10380,wound care supplies,Shipped
1867,10407,wound care supplies,On Hold
1868,10420,wound care supplies,In Process
1869,10108,wound care supplies,Shipped
1870,10122,wound care supplies,Shipped
1871,10135,wound care supplies,Shipped
1872,10147,wound care supplies,Shipped
1873,10159,wound care supplies,Shipped
1874,10169,wound care supplies,Shipped
1875,10181,wound care supplies,Shipped
1876,10191,wound care supplies,Shipped
1877,10203,wound care supplies,Shipped
1878,10211,wound care supplies,Shipped
1879,10225,wound care supplies,Shipped
1880,10238,wound care supplies,Shipped
1881,10253,wound care supplies,Cancelled
1882,10266,wound care supplies,Shipped
1883,10276,wound care supplies,Shipped
1884,10287,wound care supplies,Shipped
1885,10300,wound care supplies,Shipped
1886,10310,wound care supplies,Shipped
1887,10320,wound care supplies,Shipped
1888,10331,wound care supplies,Shipped
1889,10342,wound care supplies,Shipped
1890,10355,wound care supplies,Shipped
1891,10363,wound care supplies,Shipped
1892,10378,wound care supplies,Shipped
1893,10390,wound care supplies,Shipped
1894,10419,wound care supplies,Shipped
1895,10106,orthopedic supplies,Shipped
1896,10119,orthopedic supplies,Shipped
1897,10131,orthopedic supplies,Shipped
1898,10143,orthopedic supplies,Shipped
1899,10155,orthopedic supplies,Shipped
1900,10167,orthopedic supplies,Cancelled
1901,10178,orthopedic supplies,Shipped
1902,10186,orthopedic supplies,Shipped
1903,10198,orthopedic supplies,Shipped
1904,10209,orthopedic supplies,Shipped
1905,10222,orthopedic supplies,Shipped
1906,10249,orthopedic supplies,Shipped
1907,10262,orthopedic supplies,Cancelled
1908,10274,orthopedic supplies,Shipped
1909,10284,orthopedic supplies,Shipped
1910,10296,orthopedic supplies,Shipped
1911,10307,orthopedic supplies,Shipped
1912,10316,orthopedic supplies,Shipped
1913,10328,orthopedic supplies,Shipped
1914,10339,orthopedic supplies,Shipped
1915,10351,orthopedic supplies,Shipped
1916,10361,orthopedic supplies,Shipped
1917,10373,orthopedic supplies,Shipped
1918,10386,orthopedic supplies,Resolved
1919,10398,orthopedic supplies,Shipped
1920,10400,orthopedic supplies,Shipped
1921,10415,orthopedic supplies,Disputed
1922,10110,wound care supplies,Shipped
1923,10124,wound care supplies,Shipped
1924,10148,wound care supplies,Shipped
1925,10161,wound care supplies,Shipped
1926,10172,wound care supplies,Shipped
1927,10182,wound care supplies,Shipped
1928,10192,wound care supplies,Shipped
1929,10204,wound care supplies,Shipped
1930,10212,wound care supplies,Shipped
1931,10226,wound care supplies,Shipped
1932,10241,wound care supplies,Shipped
1933,10267,wound care supplies,Shipped
1934,10279,wound care supplies,Shipped
1935,10288,wound care supplies,Shipped
1936,10301,wound care supplies,Shipped
1937,10311,wound care supplies,Shipped
1938,10321,wound care supplies,Shipped
1939,10332,wound care supplies,Shipped
1940,10346,wound care supplies,Shipped
1941,10368,wound care supplies,Shipped
1942,10380,wound care supplies,Shipped
1943,10407,wound care supplies,On Hold
1944,10420,wound care supplies,In Process
1945,10105,orthopedic supplies,Shipped
1946,10119,orthopedic supplies,Shipped
1947,10129,orthopedic supplies,Shipped
1948,10143,orthopedic supplies,Shipped
1949,10155,orthopedic supplies,Shipped
1950,10167,orthopedic supplies,Cancelled
1951,10178,orthopedic supplies,Shipped
1952,10186,orthopedic supplies,Shipped
1953,10197,orthopedic supplies,Shipped
1954,10209,orthopedic supplies,Shipped
1955,10222,orthopedic supplies,Shipped
1956,10248,orthopedic supplies,Cancelled
1957,10262,orthopedic supplies,Cancelled
1958,10273,orthopedic supplies,Shipped
1959,10283,orthopedic supplies,Shipped
1960,10296,orthopedic supplies,Shipped
1961,10307,orthopedic supplies,Shipped
1962,10316,orthopedic supplies,Shipped
1963,10326,orthopedic supplies,Shipped
1964,10339,orthopedic supplies,Shipped
1965,10350,orthopedic supplies,Shipped
1966,10373,orthopedic supplies,Shipped
1967,10385,orthopedic supplies,Shipped
1968,10396,orthopedic supplies,Shipped
1969,10400,orthopedic supplies,Shipped
1970,10414,orthopedic supplies,On Hold
1971,10108,wound care supplies,Shipped
1972,10122,wound care supplies,Shipped
1973,10135,wound care supplies,Shipped
1974,10147,wound care supplies,Shipped
1975,10160,wound care supplies,Shipped
1976,10170,wound care supplies,Shipped
1977,10181,wound care supplies,Shipped
1978,10192,wound care supplies,Shipped
1979,10203,wound care supplies,Shipped
1980,10212,wound care supplies,Shipped
1981,10225,wound care supplies,Shipped
1982,10239,wound care supplies,Shipped
1983,10253,wound care supplies,Cancelled
1984,10266,wound care supplies,Shipped
1985,10278,wound care supplies,Shipped
1986,10287,wound care supplies,Shipped
1987,10301,wound care supplies,Shipped
1988,10310,wound care supplies,Shipped
1989,10321,wound care supplies,Shipped
1990,10331,wound care supplies,Shipped
1991,10342,wound care supplies,Shipped
1992,10355,wound care supplies,Shipped
1993,10363,wound care supplies,Shipped
1994,10378,wound care supplies,Shipped
1995,10390,wound care supplies,Shipped
1996,10405,wound care supplies,Shipped
1997,10419,wound care supplies,Shipped
1998,10106,diabetes testing kit,Shipped
1999,10119,diabetes testing kit,Shipped
2000,10131,diabetes testing kit,Shipped
2001,10143,diabetes testing kit,Shipped
2002,10155,diabetes testing kit,Shipped
2003,10168,diabetes testing kit,Shipped
2004,10178,diabetes testing kit,Shipped
2005,10198,diabetes testing kit,Shipped
2006,10210,diabetes testing kit,Shipped
2007,10222,diabetes testing kit,Shipped
2008,10235,diabetes testing kit,Shipped
2009,10250,diabetes testing kit,Shipped
2010,10262,diabetes testing kit,Cancelled
2011,10275,diabetes testing kit,Shipped
2012,10284,diabetes testing kit,Shipped
2013,10296,diabetes testing kit,Shipped
2014,10308,diabetes testing kit,Shipped
2015,10316,diabetes testing kit,Shipped
2016,10328,diabetes testing kit,Shipped
2017,10339,diabetes testing kit,Shipped
2018,10351,diabetes testing kit,Shipped
2019,10361,diabetes testing kit,Shipped
2020,10373,diabetes testing kit,Shipped
2021,10386,diabetes testing kit,Resolved
2022,10398,diabetes testing kit,Shipped
2023,10401,diabetes testing kit,On Hold
2024,10416,diabetes testing kit,Shipped
2025,10100,orthopedic supplies,Shipped
2026,10110,orthopedic supplies,Shipped
2027,10124,orthopedic supplies,Shipped
2028,10149,orthopedic supplies,Shipped
2029,10162,orthopedic supplies,Shipped
2030,10173,orthopedic supplies,Shipped
2031,10182,orthopedic supplies,Shipped
2032,10193,orthopedic supplies,Shipped
2033,10204,orthopedic supplies,Shipped
2034,10214,orthopedic supplies,Shipped
2035,10227,orthopedic supplies,Shipped
2036,10242,orthopedic supplies,Shipped
2037,10280,orthopedic supplies,Shipped
2038,10288,orthopedic supplies,Shipped
2039,10303,orthopedic supplies,Shipped
2040,10312,orthopedic supplies,Shipped
2041,10332,orthopedic supplies,Shipped
2042,10346,orthopedic supplies,Shipped
2043,10368,orthopedic supplies,Shipped
2044,10380,orthopedic supplies,Shipped
2045,10408,orthopedic supplies,Shipped
2046,10420,orthopedic supplies,In Process
2047,10104,wound care supplies,Shipped
2048,10115,wound care supplies,Shipped
2049,10127,wound care supplies,Shipped
2050,10141,wound care supplies,Shipped
2051,10152,wound care supplies,Shipped
2052,10165,wound care supplies,Shipped
2053,10176,wound care supplies,Shipped
2054,10184,wound care supplies,Shipped
2055,10195,wound care supplies,Shipped
2056,10207,wound care supplies,Shipped
2057,10220,wound care supplies,Shipped
2058,10230,wound care supplies,Shipped
2059,10246,wound care supplies,Shipped
2060,10271,wound care supplies,Shipped
2061,10282,wound care supplies,Shipped
2062,10292,wound care supplies,Shipped
2063,10305,wound care supplies,Shipped
2064,10314,wound care supplies,Shipped
2065,10325,wound care supplies,Shipped
2066,10336,wound care supplies,Shipped
2067,10349,wound care supplies,Shipped
2068,10359,wound care supplies,Shipped
2069,10371,wound care supplies,Shipped
2070,10383,wound care supplies,Shipped
2071,10394,wound care supplies,Shipped
2072,10412,wound care supplies,Shipped
2073,10103,orthopedic supplies,Shipped
2074,10111,orthopedic supplies,Shipped
2075,10126,orthopedic supplies,Shipped
2076,10139,orthopedic supplies,Shipped
2077,10149,orthopedic supplies,Shipped
2078,10163,orthopedic supplies,Shipped
2079,10173,orthopedic supplies,Shipped
2080,10183,orthopedic supplies,Shipped
2081,10193,orthopedic supplies,Shipped
2082,10206,orthopedic supplies,Shipped
2083,10215,orthopedic supplies,Shipped
2084,10228,orthopedic supplies,Shipped
2085,10244,orthopedic supplies,Shipped
2086,10257,orthopedic supplies,Shipped
2087,10269,orthopedic supplies,Shipped
2088,10280,orthopedic supplies,Shipped
2089,10290,orthopedic supplies,Shipped
2090,10304,orthopedic supplies,Shipped
2091,10312,orthopedic supplies,Shipped
2092,10324,orthopedic supplies,Shipped
2093,10333,orthopedic supplies,Shipped
2094,10348,orthopedic supplies,Shipped
2095,10358,orthopedic supplies,Shipped
2096,10369,orthopedic supplies,Shipped
2097,10382,orthopedic supplies,Shipped
2098,10423,orthopedic supplies,In Process
2099,10106,diabetes testing kit,Shipped
2100,10120,diabetes testing kit,Shipped
2101,10133,diabetes testing kit,Shipped
2102,10145,diabetes testing kit,Shipped
2103,10168,diabetes testing kit,Shipped
2104,10210,diabetes testing kit,Shipped
2105,10223,diabetes testing kit,Shipped
2106,10235,diabetes testing kit,Shipped
2107,10250,diabetes testing kit,Shipped
2108,10263,diabetes testing kit,Shipped
2109,10275,diabetes testing kit,Shipped
2110,10284,diabetes testing kit,Shipped
2111,10297,diabetes testing kit,Shipped
2112,10308,diabetes testing kit,Shipped
2113,10317,diabetes testing kit,Shipped
2114,10328,diabetes testing kit,Shipped
2115,10340,diabetes testing kit,Shipped
2116,10353,diabetes testing kit,Shipped
2117,10361,diabetes testing kit,Shipped
2118,10375,diabetes testing kit,Shipped
2119,10386,diabetes testing kit,Resolved
2120,10398,diabetes testing kit,Shipped
2121,10401,diabetes testing kit,On Hold
2122,10416,diabetes testing kit,Shipped
2123,10108,wound care supplies,Shipped
2124,10122,wound care supplies,Shipped
2125,10135,wound care supplies,Shipped
2126,10147,wound care supplies,Shipped
2127,10159,wound care supplies,Shipped
2128,10169,wound care supplies,Shipped
2129,10180,wound care supplies,Shipped
2130,10191,wound care supplies,Shipped
2131,10211,wound care supplies,Shipped
2132,10225,wound care supplies,Shipped
2133,10238,wound care supplies,Shipped
2134,10252,wound care supplies,Shipped
2135,10264,wound care supplies,Shipped
2136,10276,wound care supplies,Shipped
2137,10287,wound care supplies,Shipped
2138,10299,wound care supplies,Shipped
2139,10310,wound care supplies,Shipped
2140,10319,wound care supplies,Shipped
2141,10331,wound care supplies,Shipped
2142,10343,wound care supplies,Shipped
2143,10355,wound care supplies,Shipped
2144,10363,wound care supplies,Shipped
2145,10378,wound care supplies,Shipped
2146,10390,wound care supplies,Shipped
2147,10103,ostomy supplies,Shipped
2148,10114,ostomy supplies,Shipped
2149,10126,ostomy supplies,Shipped
2150,10140,ostomy supplies,Shipped
2151,10151,ostomy supplies,Shipped
2152,10164,ostomy supplies,Resolved
2153,10175,ostomy supplies,Shipped
2154,10184,ostomy supplies,Shipped
2155,10194,ostomy supplies,Shipped
2156,10207,ostomy supplies,Shipped
2157,10217,ostomy supplies,Shipped
2158,10229,ostomy supplies,Shipped
2159,10245,ostomy supplies,Shipped
2160,10259,ostomy supplies,Shipped
2161,10270,ostomy supplies,Shipped
2162,10281,ostomy supplies,Shipped
2163,10291,ostomy supplies,Shipped
2164,10305,ostomy supplies,Shipped
2165,10313,ostomy supplies,Shipped
2166,10324,ostomy supplies,Shipped
2167,10335,ostomy supplies,Shipped
2168,10348,ostomy supplies,Shipped
2169,10358,ostomy supplies,Shipped
2170,10371,ostomy supplies,Shipped
2171,10382,ostomy supplies,Shipped
2172,10411,ostomy supplies,Shipped
2173,10425,ostomy supplies,In Process
2174,10107,cgm systems,Shipped
2175,10120,cgm systems,Shipped
2176,10133,cgm systems,Shipped
2177,10145,cgm systems,Shipped
2178,10168,cgm systems,Shipped
2179,10188,cgm systems,Shipped
2180,10210,cgm systems,Shipped
2181,10223,cgm systems,Shipped
2182,10235,cgm systems,Shipped
2183,10250,cgm systems,Shipped
2184,10263,cgm systems,Shipped
2185,10275,cgm systems,Shipped
2186,10285,cgm systems,Shipped
2187,10297,cgm systems,Shipped
2188,10308,cgm systems,Shipped
2189,10318,cgm systems,Shipped
2190,10329,cgm systems,Shipped
2191,10340,cgm systems,Shipped
2192,10353,cgm systems,Shipped
2193,10363,cgm systems,Shipped
2194,10375,cgm systems,Shipped
2195,10387,cgm systems,Shipped
2196,10401,cgm systems,On Hold
2197,10416,cgm systems,Shipped
2198,10108,cgm systems,Shipped
2199,10122,cgm systems,Shipped
2200,10135,cgm systems,Shipped
2201,10145,cgm systems,Shipped
2202,10159,cgm systems,Shipped
2203,10169,cgm systems,Shipped
2204,10180,cgm systems,Shipped
2205,10190,cgm systems,Shipped
2206,10211,cgm systems,Shipped
2207,10224,cgm systems,Shipped
2208,10237,cgm systems,Shipped
2209,10252,cgm systems,Shipped
2210,10264,cgm systems,Shipped
2211,10276,cgm systems,Shipped
2212,10285,cgm systems,Shipped
2213,10299,cgm systems,Shipped
2214,10310,cgm systems,Shipped
2215,10319,cgm systems,Shipped
2216,10331,cgm systems,Shipped
2217,10343,cgm systems,Shipped
2218,10355,cgm systems,Shipped
2219,10364,cgm systems,Shipped
2220,10378,cgm systems,Shipped
2221,10390,cgm systems,Shipped
2222,10403,cgm systems,Shipped
2223,10104,ostomy supplies,Shipped
2224,10114,ostomy supplies,Shipped
2225,10127,ostomy supplies,Shipped
2226,10141,ostomy supplies,Shipped
2227,10151,ostomy supplies,Shipped
2228,10165,ostomy supplies,Shipped
2229,10175,ostomy supplies,Shipped
2230,10184,ostomy supplies,Shipped
2231,10195,ostomy supplies,Shipped
2232,10207,ostomy supplies,Shipped
2233,10219,ostomy supplies,Shipped
2234,10229,ostomy supplies,Shipped
2235,10246,ostomy supplies,Shipped
2236,10259,ostomy supplies,Shipped
2237,10271,ostomy supplies,Shipped
2238,10281,ostomy supplies,Shipped
2239,10292,ostomy supplies,Shipped
2240,10305,ostomy supplies,Shipped
2241,10313,ostomy supplies,Shipped
2242,10325,ostomy supplies,Shipped
2243,10335,ostomy supplies,Shipped
2244,10349,ostomy supplies,Shipped
2245,10359,ostomy supplies,Shipped
2246,10371,ostomy supplies,Shipped
2247,10383,ostomy supplies,Shipped
2248,10394,ostomy supplies,Shipped
2249,10412,ostomy supplies,Shipped
2250,10425,ostomy supplies,In Process
2251,10104,urological supplies,Shipped
2252,10116,urological supplies,Shipped
2253,10127,urological supplies,Shipped
2254,10142,urological supplies,Shipped
2255,10152,urological supplies,Shipped
2256,10165,urological supplies,Shipped
2257,10176,urological supplies,Shipped
2258,10184,urological supplies,Shipped
2259,10195,urological supplies,Shipped
2260,10207,urological supplies,Shipped
2261,10220,urological supplies,Shipped
2262,10230,urological supplies,Shipped
2263,10247,urological supplies,Shipped
2264,10272,urological supplies,Shipped
2265,10282,urological supplies,Shipped
2266,10292,urological supplies,Shipped
2267,10306,urological supplies,Shipped
2268,10314,urological supplies,Shipped
2269,10325,urological supplies,Shipped
2270,10336,urological supplies,Shipped
2271,10350,urological supplies,Shipped
2272,10359,urological supplies,Shipped
2273,10371,urological supplies,Shipped
2274,10383,urological supplies,Shipped
2275,10394,urological supplies,Shipped
2276,10413,urological supplies,Shipped
2277,10103,ostomy supplies,Shipped
2278,10113,ostomy supplies,Shipped
2279,10126,ostomy supplies,Shipped
2280,10140,ostomy supplies,Shipped
2281,10150,ostomy supplies,Shipped
2282,10164,ostomy supplies,Resolved
2283,10175,ostomy supplies,Shipped
2284,10183,ostomy supplies,Shipped
2285,10194,ostomy supplies,Shipped
2286,10206,ostomy supplies,Shipped
2287,10217,ostomy supplies,Shipped
2288,10229,ostomy supplies,Shipped
2289,10245,ostomy supplies,Shipped
2290,10258,ostomy supplies,Shipped
2291,10270,ostomy supplies,Shipped
2292,10281,ostomy supplies,Shipped
2293,10291,ostomy supplies,Shipped
2294,10304,ostomy supplies,Shipped
2295,10313,ostomy supplies,Shipped
2296,10324,ostomy supplies,Shipped
2297,10333,ostomy supplies,Shipped
2298,10348,ostomy supplies,Shipped
2299,10358,ostomy supplies,Shipped
2300,10370,ostomy supplies,Shipped
2301,10382,ostomy supplies,Shipped
2302,10411,ostomy supplies,Shipped
2303,10424,ostomy supplies,In Process
2304,10106,orthopedic supplies,Shipped
2305,10120,orthopedic supplies,Shipped
2306,10133,orthopedic supplies,Shipped
2307,10144,orthopedic supplies,Shipped
2308,10168,orthopedic supplies,Shipped
2309,10210,orthopedic supplies,Shipped
